RowNumber,EventClass,TextData,ApplicationName,NTUserName,LoginName,ClientProcessID,SPID,StartTime,CPU,Reads,Writes,Duration,EndTime,DatabaseID,DatabaseName,Error,EventSequence,GroupID,HostName,IsSystem,LoginSid,NTDomainName,RequestID,RowCounts,ServerName,SessionLoginName,TransactionID,XactSequence,BinaryData
72,12,"insert into Weather.dbo.weather values (42.45, 'Fenway', 1, 1012.17, 0.1089, default, 0.96, 1.53)",Python,NULL,temp,9372,58,54:20.1,0,19,0,756,54:20.1,8,Weather,0,2039,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,1,DESKTOP-7OQL1C2,temp,135672,2.49E+11,NULL
73,12,delete top (1) from CabRides.dbo.cab_rides where name='Lyft',Python,NULL,temp,9372,58,54:22.1,0,86,0,26574,54:22.1,8,Weather,0,2040,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,1,DESKTOP-7OQL1C2,temp,135672,2.49E+11,NULL
74,12,use Telecom select top 1000 * from telecom_users where InternetService='DSL',Python,NULL,temp,9372,58,54:24.1,0,29,0,2010455,54:26.1,7,Telecom,2,2041,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,0,DESKTOP-7OQL1C2,temp,135672,2.49E+11,NULL
75,12,use Students select top 1000 * from StudentsPerformance where gender='male',Python,NULL,temp,9372,58,54:26.1,0,27,0,2005550,54:28.1,6,Students,2,2042,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,0,DESKTOP-7OQL1C2,temp,135672,2.49E+11,NULL
76,12,select * from Telecom.dbo.telecom_users,Python,NULL,temp,9372,58,54:28.1,0,20,0,2000771,54:30.1,6,Students,2,2043,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,0,DESKTOP-7OQL1C2,temp,135672,2.49E+11,NULL
77,12,use CabRides select top 1000 * from cab_rides where name='Lyft',Python,NULL,temp,9372,58,54:30.1,0,107,0,2009927,54:32.1,5,CabRides,2,2044,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,0,DESKTOP-7OQL1C2,temp,135672,2.49E+11,NULL
78,12,use Telecom select top 1000 * from telecom_users where InternetService='DSL',Python,NULL,temp,9372,58,54:32.1,0,29,0,2012154,54:34.1,7,Telecom,2,2045,2,DESKTOP-7OQL1C2,NULL,0xDF5541092BCB7B41BE3A65E9E22A6817,NULL,0,0,DESKTOP-7OQL1C2,temp,135672,2.49E+11,NULL
79,12,"insert into Weather.dbo.weather values (42.45, 'Fenway', 1, 1012.17, 0.1089, default, 0.96, 1.53)",Python,NULL,temp2,9372,64,54:34.2,0,19,1,704,54:34.2,1,master,0,2046,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,1,DESKTOP-7OQL1C2,temp2,NULL,0,NULL
80,12,use Weather select top 1000 * from weather where location='Fenway',Python,NULL,temp2,9372,64,54:36.2,0,53,0,2010275,54:38.2,8,Weather,2,2047,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,0,DESKTOP-7OQL1C2,temp2,136898,2.75E+11,NULL
81,12,"insert into Telecom.dbo.telecom_users values (6780, '7010-BRBUU', 'Male', 0, 'Yes', 'No', 75, 'Yes', 'No', 'DSL', 'Yes', 'No', 'No', 'Yes', 'No', 'No', 'Two Year', 'Yes', 'Credit card', 24.2, 3370.2, 'No')",Python,NULL,temp2,9372,64,54:38.2,0,64,0,1812,54:38.2,8,Weather,0,2048,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,1,DESKTOP-7OQL1C2,temp2,136898,2.75E+11,NULL
82,12,"insert into Telecom.dbo.telecom_users values (6780, '7010-BRBUU', 'Male', 0, 'Yes', 'No', 75, 'Yes', 'No', 'DSL', 'Yes', 'No', 'No', 'Yes', 'No', 'No', 'Two Year', 'Yes', 'Credit card', 24.2, 3370.2, 'No')",Python,NULL,temp2,9372,64,54:40.2,0,1,0,1465,54:40.2,8,Weather,0,2049,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,1,DESKTOP-7OQL1C2,temp2,136898,2.75E+11,NULL
83,12,delete top (1) from CabRides.dbo.cab_rides where name='Lyft',Python,NULL,temp2,9372,64,54:42.2,0,69,0,2225,54:42.2,8,Weather,0,2050,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,1,DESKTOP-7OQL1C2,temp2,136898,2.75E+11,NULL
84,12,select * from Students.dbo.StudentsPerformance,Python,NULL,temp2,9372,64,54:44.2,0,21,0,2020315,54:46.2,8,Weather,2,2051,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,0,DESKTOP-7OQL1C2,temp2,136898,2.75E+11,NULL
85,12,use CabRides select top 1000 * from cab_rides where name='Lyft',Python,NULL,temp2,9372,64,54:46.3,0,108,0,2009402,54:48.3,5,CabRides,2,2052,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,0,DESKTOP-7OQL1C2,temp2,136898,2.75E+11,NULL
86,12,delete top (1) from Students.dbo.StudentsPerformance where gender='male',Python,NULL,temp2,9372,64,54:48.3,0,26,0,881,54:48.3,5,CabRides,0,2053,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,1,DESKTOP-7OQL1C2,temp2,136898,2.75E+11,NULL
87,12,use CabRides select top 1000 * from cab_rides where name='Lyft',Python,NULL,temp2,9372,64,54:50.3,0,108,0,2003919,54:52.3,5,CabRides,2,2054,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,0,DESKTOP-7OQL1C2,temp2,136898,2.75E+11,NULL
88,12,use CabRides select top 1000 * from cab_rides where name='Lyft',Python,NULL,temp2,9372,64,54:52.3,0,92,0,2014892,54:54.3,5,CabRides,2,2055,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,0,DESKTOP-7OQL1C2,temp2,136898,2.75E+11,NULL
89,12,delete top (1) from Weather.dbo.weather where location='Fenway',Python,NULL,temp2,9372,64,54:54.3,0,23,0,1163,54:54.3,5,CabRides,0,2056,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,1,DESKTOP-7OQL1C2,temp2,136898,2.75E+11,NULL
90,12,use Weather select top 1000 * from weather where location='Fenway',Python,NULL,temp2,9372,64,54:56.3,0,53,0,2010054,54:58.3,8,Weather,2,2057,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,0,DESKTOP-7OQL1C2,temp2,136898,2.75E+11,NULL
91,12,delete top (1) from CabRides.dbo.cab_rides where name='Lyft',Python,NULL,temp2,9372,64,54:58.3,0,68,0,777,54:58.3,8,Weather,0,2058,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,1,DESKTOP-7OQL1C2,temp2,136898,2.75E+11,NULL
92,12,use CabRides select top 1000 * from cab_rides where name='Lyft',Python,NULL,temp2,9372,64,55:00.3,0,92,0,2014729,55:02.3,5,CabRides,2,2059,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,0,DESKTOP-7OQL1C2,temp2,136898,2.75E+11,NULL
93,12,"insert into CabRides.dbo.cab_rides values (0.44, 'Lyft', 1540000000000, 'North Station', 'Haymarket Square', 16.5, 1, 'e8bac1d1-6e83-4ebd-a0a9-bfcf9de1a86f', 'lyft_line', 'UberX')",Python,NULL,temp2,9372,64,55:02.3,0,39,1,950,55:02.3,5,CabRides,0,2060,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,1,DESKTOP-7OQL1C2,temp2,136898,2.75E+11,NULL
94,12,use Weather select top 1000 * from weather where location='Fenway',Python,NULL,temp2,9372,64,55:04.3,0,37,0,2000795,55:06.3,8,Weather,2,2061,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,0,DESKTOP-7OQL1C2,temp2,136898,2.75E+11,NULL
95,12,select * from Students.dbo.StudentsPerformance,Python,NULL,temp2,9372,64,55:06.3,0,7,0,2019229,55:08.4,8,Weather,2,2062,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,0,DESKTOP-7OQL1C2,temp2,136898,2.75E+11,NULL
96,12,select * from Weather.dbo.weather,Python,NULL,temp2,9372,64,55:08.4,0,6,0,2009167,55:10.4,8,Weather,2,2063,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,0,DESKTOP-7OQL1C2,temp2,136898,2.75E+11,NULL
97,12,select * from CabRides.dbo.cab_rides,Python,NULL,temp2,9372,64,55:10.4,0,20,0,2019901,55:12.4,8,Weather,2,2064,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,0,DESKTOP-7OQL1C2,temp2,136898,2.75E+11,NULL
98,12,use CabRides select top 1000 * from cab_rides where name='Lyft',Python,NULL,temp2,9372,64,55:12.4,0,92,0,2000291,55:14.4,5,CabRides,2,2065,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,0,DESKTOP-7OQL1C2,temp2,136898,2.75E+11,NULL
99,12,use Weather select top 1000 * from weather where location='Fenway',Python,NULL,temp2,9372,64,55:14.4,0,37,0,2009032,55:16.4,8,Weather,2,2066,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,0,DESKTOP-7OQL1C2,temp2,136898,2.75E+11,NULL
100,12,"insert into Weather.dbo.weather values (42.45, 'Fenway', 1, 1012.17, 0.1089, default, 0.96, 1.53)",Python,NULL,temp2,9372,64,55:16.4,0,19,0,877,55:16.4,8,Weather,0,2067,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,1,DESKTOP-7OQL1C2,temp2,136898,2.75E+11,NULL
101,12,use Weather select top 1000 * from weather where location='Fenway',Python,NULL,temp2,9372,64,55:18.4,0,53,0,2019171,55:20.4,8,Weather,2,2068,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,0,DESKTOP-7OQL1C2,temp2,136898,2.75E+11,NULL
102,12,SET DEADLOCK_PRIORITY -10,SQLServerCEIP,SQLTELEMETRY,NT SERVICE\SQLTELEMETRY,6092,51,55:21.0,0,0,0,152,55:21.0,1,master,0,2069,2,DESKTOP-7OQL1C2,NULL,0x010600000000000550000000447A1A9EE0235381234A54AA9BD0549C4FCC0642,NT SERVICE,0,0,DESKTOP-7OQL1C2,NT Service\SQLTELEMETRY,NULL,0,NULL
103,12,SELECT target_data           FROM sys.dm_xe_session_targets xet WITH(nolock)           JOIN sys.dm_xe_sessions xes WITH(nolock)           ON xes.address = xet.event_session_address           WHERE xes.name = 'telemetry_xevents'           AND xet.target_name = 'ring_buffer',SQLServerCEIP,SQLTELEMETRY,NT SERVICE\SQLTELEMETRY,6092,51,55:21.0,78,300,0,87553,55:21.1,1,master,0,2070,2,DESKTOP-7OQL1C2,NULL,0x010600000000000550000000447A1A9EE0235381234A54AA9BD0549C4FCC0642,NT SERVICE,0,1,DESKTOP-7OQL1C2,NT Service\SQLTELEMETRY,NULL,0,NULL
104,12,SET DEADLOCK_PRIORITY -10,SQLServerCEIP,SQLTELEMETRY,NT SERVICE\SQLTELEMETRY,6092,51,55:21.1,0,0,0,32,55:21.1,1,master,0,2071,2,DESKTOP-7OQL1C2,NULL,0x010600000000000550000000447A1A9EE0235381234A54AA9BD0549C4FCC0642,NT SERVICE,0,0,DESKTOP-7OQL1C2,NT Service\SQLTELEMETRY,NULL,0,NULL
105,12,if not exists (select * from sys.dm_xe_sessions where name = 'telemetry_xevents')   alter event session telemetry_xevents on server state=start,SQLServerCEIP,SQLTELEMETRY,NT SERVICE\SQLTELEMETRY,6092,51,55:21.1,0,20,0,853,55:21.1,1,master,0,2072,2,DESKTOP-7OQL1C2,NULL,0x010600000000000550000000447A1A9EE0235381234A54AA9BD0549C4FCC0642,NT SERVICE,0,0,DESKTOP-7OQL1C2,NT Service\SQLTELEMETRY,NULL,0,NULL
106,12,select * from Telecom.dbo.telecom_users,Python,NULL,temp2,9372,64,55:20.4,0,20,0,1999821,55:22.4,8,Weather,2,2073,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,0,DESKTOP-7OQL1C2,temp2,136898,2.75E+11,NULL
107,12,select * from CabRides.dbo.cab_rides,Python,NULL,temp2,9372,64,55:22.4,0,20,0,2009723,55:24.4,8,Weather,2,2074,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,0,DESKTOP-7OQL1C2,temp2,136898,2.75E+11,NULL
108,12,delete top (1) from Telecom.dbo.telecom_users where InternetService='DSL',Python,NULL,temp2,9372,64,55:24.4,0,24,0,1195,55:24.4,8,Weather,0,2075,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,1,DESKTOP-7OQL1C2,temp2,136898,2.75E+11,NULL
109,12,"insert into Students.dbo.StudentsPerformance values ('female', 'group B', 'bachelors degree', 'standard', 'completed', 72, 80, 94)",Python,NULL,temp2,9372,64,55:26.4,0,35,1,3139,55:26.5,8,Weather,0,2076,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,1,DESKTOP-7OQL1C2,temp2,136898,2.75E+11,NULL
110,12,delete top (1) from Students.dbo.StudentsPerformance where gender='male',Python,NULL,temp2,9372,64,55:28.5,0,26,0,867,55:28.5,8,Weather,0,2077,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,1,DESKTOP-7OQL1C2,temp2,136898,2.75E+11,NULL
111,12,select * from Students.dbo.StudentsPerformance,Python,NULL,temp2,9372,64,55:30.5,0,21,0,2000286,55:32.5,8,Weather,2,2078,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,0,DESKTOP-7OQL1C2,temp2,136898,2.75E+11,NULL
112,12,"insert into Weather.dbo.weather values (42.45, 'Fenway', 1, 1012.17, 0.1089, default, 0.96, 1.53)",Python,NULL,temp2,9372,64,55:32.5,0,20,0,794,55:32.5,8,Weather,0,2079,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,1,DESKTOP-7OQL1C2,temp2,136898,2.75E+11,NULL
113,12,"insert into Students.dbo.StudentsPerformance values ('female', 'group B', 'bachelors degree', 'standard', 'completed', 72, 80, 94)",Python,NULL,temp2,9372,64,55:34.5,0,1,0,189,55:34.5,8,Weather,0,2080,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,1,DESKTOP-7OQL1C2,temp2,136898,2.75E+11,NULL
114,12,use Students select top 1000 * from StudentsPerformance where gender='male',Python,NULL,temp2,9372,64,55:36.5,0,28,0,2008243,55:38.5,6,Students,2,2081,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,0,DESKTOP-7OQL1C2,temp2,136898,2.75E+11,NULL
115,12,use Telecom select top 1000 * from telecom_users where InternetService='DSL',Python,NULL,temp2,9372,64,55:38.5,0,29,0,2006070,55:40.5,7,Telecom,2,2082,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,0,DESKTOP-7OQL1C2,temp2,136898,2.75E+11,NULL
116,12,select * from Telecom.dbo.telecom_users,Python,NULL,temp2,9372,64,55:40.5,0,20,0,2003816,55:42.5,7,Telecom,2,2083,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,0,DESKTOP-7OQL1C2,temp2,136898,2.75E+11,NULL
117,12,select * from Telecom.dbo.telecom_users,Python,NULL,temp2,9372,64,55:42.5,0,6,0,2019652,55:44.5,7,Telecom,2,2084,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,0,DESKTOP-7OQL1C2,temp2,136898,2.75E+11,NULL
118,12,select * from Students.dbo.StudentsPerformance,Python,NULL,temp2,9372,64,55:44.5,0,21,0,2000009,55:46.5,7,Telecom,2,2085,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,0,DESKTOP-7OQL1C2,temp2,136898,2.75E+11,NULL
119,12,use Students select top 1000 * from StudentsPerformance where gender='male',Python,NULL,temp2,9372,64,55:46.5,0,28,0,2019770,55:48.5,6,Students,2,2086,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,0,DESKTOP-7OQL1C2,temp2,136898,2.75E+11,NULL
120,12,delete top (1) from Telecom.dbo.telecom_users where InternetService='DSL',Python,NULL,temp2,9372,64,55:48.6,0,23,0,1460,55:48.6,6,Students,0,2087,2,DESKTOP-7OQL1C2,NULL,0x844AA658072DDF4FBCE5322F0FEFC6FF,NULL,0,1,DESKTOP-7OQL1C2,temp2,136898,2.75E+11,NULL
121,12,use Weather select top 1000 * from weather where location='Fenway',Python,NULL,temp3,9372,65,55:50.6,0,53,0,2000562,55:52.6,8,Weather,2,2088,2,DESKTOP-7OQL1C2,NULL,0xB71EDB309F7DA9468A4B1094488A7293,NULL,0,0,DESKTOP-7OQL1C2,temp3,137622,2.79E+11,NULL
122,12,"insert into CabRides.dbo.cab_rides values (0.44, 'Lyft', 1540000000000, 'North Station', 'Haymarket Square', 16.5, 1, 'e8bac1d1-6e83-4ebd-a0a9-bfcf9de1a86f', 'lyft_line', 'UberX')",Python,NULL,temp3,9372,65,55:52.6,0,40,0,5864,55:52.6,8,Weather,0,2089,2,DESKTOP-7OQL1C2,NULL,0xB71EDB309F7DA9468A4B1094488A7293,NULL,0,1,DESKTOP-7OQL1C2,temp3,137622,2.79E+11,NULL
123,12,use Students select top 1000 * from StudentsPerformance where gender='male',Python,NULL,temp3,9372,65,55:54.6,0,12,0,2020137,55:56.6,6,Students,2,2090,2,DESKTOP-7OQL1C2,NULL,0xB71EDB309F7DA9468A4B1094488A7293,NULL,0,0,DESKTOP-7OQL1C2,temp3,137622,2.79E+11,NULL
124,12,select * from CabRides.dbo.cab_rides,Python,NULL,temp3,9372,65,55:56.6,0,20,0,2010768,55:58.6,6,Students,2,2091,2,DESKTOP-7OQL1C2,NULL,0xB71EDB309F7DA9468A4B1094488A7293,NULL,0,0,DESKTOP-7OQL1C2,temp3,137622,2.79E+11,NULL
125,12,"insert into CabRides.dbo.cab_rides values (0.44, 'Lyft', 1540000000000, 'North Station', 'Haymarket Square', 16.5, 1, 'e8bac1d1-6e83-4ebd-a0a9-bfcf9de1a86f', 'lyft_line', 'UberX')",Python,NULL,temp3,9372,65,55:58.6,0,42,1,2489,55:58.6,6,Students,0,2092,2,DESKTOP-7OQL1C2,NULL,0xB71EDB309F7DA9468A4B1094488A7293,NULL,0,1,DESKTOP-7OQL1C2,temp3,137622,2.79E+11,NULL
126,12,select * from CabRides.dbo.cab_rides,Python,NULL,temp3,9372,65,56:00.6,0,6,0,2002741,56:02.6,6,Students,2,2093,2,DESKTOP-7OQL1C2,NULL,0xB71EDB309F7DA9468A4B1094488A7293,NULL,0,0,DESKTOP-7OQL1C2,temp3,137622,2.79E+11,NULL
127,12,"insert into Students.dbo.StudentsPerformance values ('female', 'group B', 'bachelors degree', 'standard', 'completed', 72, 80, 94)",Python,NULL,temp3,9372,65,56:02.6,15,35,0,3542,56:02.6,6,Students,0,2094,2,DESKTOP-7OQL1C2,NULL,0xB71EDB309F7DA9468A4B1094488A7293,NULL,0,1,DESKTOP-7OQL1C2,temp3,137622,2.79E+11,NULL
128,12,use Students select top 1000 * from StudentsPerformance where gender='male',Python,NULL,temp3,9372,65,56:04.7,16,28,0,2017008,56:06.7,6,Students,2,2095,2,DESKTOP-7OQL1C2,NULL,0xB71EDB309F7DA9468A4B1094488A7293,NULL,0,0,DESKTOP-7OQL1C2,temp3,137622,2.79E+11,NULL
129,12,select * from Telecom.dbo.telecom_users,Python,NULL,temp3,9372,65,56:06.7,16,20,0,2010358,56:08.7,6,Students,2,2096,2,DESKTOP-7OQL1C2,NULL,0xB71EDB309F7DA9468A4B1094488A7293,NULL,0,0,DESKTOP-7OQL1C2,temp3,137622,2.79E+11,NULL
130,12,use Weather select top 1000 * from weather where location='Fenway',Python,NULL,temp3,9372,65,56:08.7,0,53,0,2013833,56:10.7,8,Weather,2,2097,2,DESKTOP-7OQL1C2,NULL,0xB71EDB309F7DA9468A4B1094488A7293,NULL,0,0,DESKTOP-7OQL1C2,temp3,137622,2.79E+11,NULL
131,12,"insert into Weather.dbo.weather values (42.45, 'Fenway', 1, 1012.17, 0.1089, default, 0.96, 1.53)",Python,NULL,temp3,9372,65,56:10.7,0,1,0,127,56:10.7,8,Weather,0,2098,2,DESKTOP-7OQL1C2,NULL,0xB71EDB309F7DA9468A4B1094488A7293,NULL,0,1,DESKTOP-7OQL1C2,temp3,137622,2.79E+11,NULL
132,12,delete top (1) from Telecom.dbo.telecom_users where InternetService='DSL',Python,NULL,temp3,9372,65,56:12.7,0,5,0,439,56:12.7,8,Weather,0,2099,2,DESKTOP-7OQL1C2,NULL,0xB71EDB309F7DA9468A4B1094488A7293,NULL,0,1,DESKTOP-7OQL1C2,temp3,137622,2.79E+11,NULL
133,12,select * from CabRides.dbo.cab_rides,Python,NULL,temp3,9372,65,56:14.7,0,6,0,2007075,56:16.7,8,Weather,2,2100,2,DESKTOP-7OQL1C2,NULL,0xB71EDB309F7DA9468A4B1094488A7293,NULL,0,0,DESKTOP-7OQL1C2,temp3,137622,2.79E+11,NULL
134,12,"insert into Telecom.dbo.telecom_users values (6780, '7010-BRBUU', 'Male', 0, 'Yes', 'No', 75, 'Yes', 'No', 'DSL', 'Yes', 'No', 'No', 'Yes', 'No', 'No', 'Two Year', 'Yes', 'Credit card', 24.2, 3370.2, 'No')",Python,NULL,temp3,9372,65,56:16.7,0,63,0,4846,56:16.7,8,Weather,0,2101,2,DESKTOP-7OQL1C2,NULL,0xB71EDB309F7DA9468A4B1094488A7293,NULL,0,1,DESKTOP-7OQL1C2,temp3,137622,2.79E+11,NULL
135,12,delete top (1) from Students.dbo.StudentsPerformance where gender='male',Python,NULL,temp3,9372,65,56:18.7,0,9,0,225,56:18.7,8,Weather,0,2102,2,DESKTOP-7OQL1C2,NULL,0xB71EDB309F7DA9468A4B1094488A7293,NULL,0,1,DESKTOP-7OQL1C2,temp3,137622,2.79E+11,NULL
136,12,"insert into CabRides.dbo.cab_rides values (0.44, 'Lyft', 1540000000000, 'North Station', 'Haymarket Square', 16.5, 1, 'e8bac1d1-6e83-4ebd-a0a9-bfcf9de1a86f', 'lyft_line', 'UberX')",Python,NULL,temp3,9372,65,56:20.7,0,1,0,207,56:20.7,8,Weather,0,2103,2,DESKTOP-7OQL1C2,NULL,0xB71EDB309F7DA9468A4B1094488A7293,NULL,0,1,DESKTOP-7OQL1C2,temp3,137622,2.79E+11,NULL
137,12,use Weather select top 1000 * from weather where location='Fenway',Python,NULL,temp3,9372,65,56:22.7,0,52,0,2011960,56:24.8,8,Weather,2,2104,2,DESKTOP-7OQL1C2,NULL,0xB71EDB309F7DA9468A4B1094488A7293,NULL,0,0,DESKTOP-7OQL1C2,temp3,137622,2.79E+11,NULL
138,12,select * from Weather.dbo.weather,Python,NULL,temp3,9372,65,56:24.8,0,20,0,2010769,56:26.8,8,Weather,2,2105,2,DESKTOP-7OQL1C2,NULL,0xB71EDB309F7DA9468A4B1094488A7293,NULL,0,0,DESKTOP-7OQL1C2,temp3,137622,2.79E+11,NULL
139,12,select * from Weather.dbo.weather,Python,NULL,temp3,9372,65,56:26.8,0,6,0,2001138,56:28.8,8,Weather,2,2106,2,DESKTOP-7OQL1C2,NULL,0xB71EDB309F7DA9468A4B1094488A7293,NULL,0,0,DESKTOP-7OQL1C2,temp3,137622,2.79E+11,NULL
140,12,select * from Students.dbo.StudentsPerformance,Python,NULL,temp3,9372,65,56:28.8,0,21,0,2015379,56:30.8,8,Weather,2,2107,2,DESKTOP-7OQL1C2,NULL,0xB71EDB309F7DA9468A4B1094488A7293,NULL,0,0,DESKTOP-7OQL1C2,temp3,137622,2.79E+11,NULL
141,12,select * from Telecom.dbo.telecom_users,Python,NULL,temp3,9372,65,56:30.8,0,20,0,2017011,56:32.8,8,Weather,2,2108,2,DESKTOP-7OQL1C2,NULL,0xB71EDB309F7DA9468A4B1094488A7293,NULL,0,0,DESKTOP-7OQL1C2,temp3,137622,2.79E+11,NULL
142,12,delete top (1) from CabRides.dbo.cab_rides where name='Lyft',Python,NULL,temp3,9372,65,56:32.8,0,86,0,10104,56:32.8,8,Weather,0,2109,2,DESKTOP-7OQL1C2,NULL,0xB71EDB309F7DA9468A4B1094488A7293,NULL,0,1,DESKTOP-7OQL1C2,temp3,137622,2.79E+11,NULL
143,12,"insert into Telecom.dbo.telecom_users values (6780, '7010-BRBUU', 'Male', 0, 'Yes', 'No', 75, 'Yes', 'No', 'DSL', 'Yes', 'No', 'No', 'Yes', 'No', 'No', 'Two Year', 'Yes', 'Credit card', 24.2, 3370.2, 'No')",Python,NULL,temp3,9372,65,56:34.8,16,63,0,6143,56:34.8,8,Weather,0,2110,2,DESKTOP-7OQL1C2,NULL,0xB71EDB309F7DA9468A4B1094488A7293,NULL,0,1,DESKTOP-7OQL1C2,temp3,137622,2.79E+11,NULL
144,12,"insert into Telecom.dbo.telecom_users values (6780, '7010-BRBUU', 'Male', 0, 'Yes', 'No', 75, 'Yes', 'No', 'DSL', 'Yes', 'No', 'No', 'Yes', 'No', 'No', 'Two Year', 'Yes', 'Credit card', 24.2, 3370.2, 'No')",Python,NULL,temp3,9372,65,56:36.8,15,2,0,819,56:36.8,8,Weather,0,2111,2,DESKTOP-7OQL1C2,NULL,0xB71EDB309F7DA9468A4B1094488A7293,NULL,0,1,DESKTOP-7OQL1C2,temp3,137622,2.79E+11,NULL
145,12,"insert into Weather.dbo.weather values (42.45, 'Fenway', 1, 1012.17, 0.1089, default, 0.96, 1.53)",Python,NULL,temp3,9372,65,56:38.9,0,20,0,789,56:38.9,8,Weather,0,2112,2,DESKTOP-7OQL1C2,NULL,0xB71EDB309F7DA9468A4B1094488A7293,NULL,0,1,DESKTOP-7OQL1C2,temp3,137622,2.79E+11,NULL
146,12,use Weather select top 1000 * from weather where location='Fenway',Python,NULL,temp3,9372,65,56:40.9,0,52,0,2007285,56:42.9,8,Weather,2,2113,2,DESKTOP-7OQL1C2,NULL,0xB71EDB309F7DA9468A4B1094488A7293,NULL,0,0,DESKTOP-7OQL1C2,temp3,137622,2.79E+11,NULL
